scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_1332,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1332/strategic.pddl,True,,False,,False,8.106231689453125e-06,0,0,0.0011436939239501953
scenario_1332,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1332/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,10,0.001313924789428711
scenario_1332,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1332/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0251998901367188e-05,4,24,0.0012564659118652344
scenario_1333,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1333/strategic.pddl,True,,False,,False,8.821487426757812e-06,0,0,0.001374959945678711
scenario_1333,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1333/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.4543533325195312e-05,0,10,0.0012466907501220703
scenario_1333,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1333/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.58306884765625e-06,6,24,0.0011696815490722656
scenario_1334,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1334/strategic.pddl,True,,False,,False,7.3909759521484375e-06,0,0,0.0011661052703857422
scenario_1334,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1334/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,7,10,0.0012538433074951172
scenario_1334,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1334/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1920928955078125e-05,4,24,0.003236055374145508
scenario_1335,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1335/strategic.pddl,True,,False,,False,8.106231689453125e-06,0,0,0.0012192726135253906
scenario_1335,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1335/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1205673217773438e-05,3,10,0.0012798309326171875
scenario_1335,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1335/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0251998901367188e-05,0,24,0.0020477771759033203
scenario_1336,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1336/strategic.pddl,True,,False,,False,8.821487426757812e-06,0,0,0.0013098716735839844
scenario_1336,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1336/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0967254638671875e-05,4,10,0.0014111995697021484
scenario_1336,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1336/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0251998901367188e-05,8,24,0.0019178390502929688
scenario_1337,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1337/strategic.pddl,True,,False,,True,1.0967254638671875e-05,5,0,0.0012803077697753906
scenario_1337,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1337/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.059906005859375e-06,0,10,0.0011916160583496094
scenario_1337,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1337/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,24,0.00130462646484375
scenario_1338,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1338/strategic.pddl,True,,False,,True,1.1444091796875e-05,6,0,0.0012311935424804688
scenario_1338,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1338/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3828277587890625e-05,3,10,0.001955270767211914
scenario_1338,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1338/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1682510375976562e-05,6,24,0.0012278556823730469
scenario_1339,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1339/strategic.pddl,True,,False,,False,9.298324584960938e-06,0,0,0.0012543201446533203
scenario_1339,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1339/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0013580322265625e-05,8,10,0.0012085437774658203
scenario_1339,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1339/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1444091796875e-05,4,24,0.0015125274658203125
scenario_1340,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1340/strategic.pddl,True,,False,,True,1.0251998901367188e-05,7,0,0.0012497901916503906
scenario_1340,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1340/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.62939453125e-06,0,10,0.0011913776397705078
scenario_1340,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1340/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0967254638671875e-05,0,24,0.0012645721435546875
scenario_1341,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1341/strategic.pddl,True,,False,,False,8.821487426757812e-06,0,0,0.0015816688537597656
scenario_1341,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1341/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.152557373046875e-06,0,10,0.0011589527130126953
scenario_1341,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1341/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.344650268554688e-06,7,24,0.0011577606201171875
scenario_1342,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1342/strategic.pddl,True,,False,,False,6.4373016357421875e-06,0,0,0.0011355876922607422
scenario_1342,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1342/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,7.152557373046875e-06,6,10,0.001138448715209961
scenario_1342,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1342/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,7.3909759521484375e-06,3,24,0.0011425018310546875
scenario_1343,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1343/strategic.pddl,True,,False,,False,7.867813110351562e-06,0,0,0.0011725425720214844
scenario_1343,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1343/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,6.9141387939453125e-06,0,10,0.0011456012725830078
scenario_1343,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1343/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0013580322265625e-05,0,24,0.011252641677856445
scenario_1344,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1344/strategic.pddl,True,,False,,True,1.2159347534179688e-05,8,0,0.0013017654418945312
scenario_1344,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1344/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1444091796875e-05,0,10,0.001628875732421875
scenario_1344,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1344/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3828277587890625e-05,8,22,0.0013308525085449219
scenario_1345,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1345/strategic.pddl,True,,False,,True,1.2874603271484375e-05,6,0,0.0016660690307617188
scenario_1345,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1345/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,10,0.0015990734100341797
scenario_1345,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1345/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.059906005859375e-06,0,24,0.0013043880462646484
scenario_1346,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1346/strategic.pddl,True,,False,,True,1.1205673217773438e-05,7,0,0.001650094985961914
scenario_1346,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1346/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1444091796875e-05,5,9,0.0012843608856201172
scenario_1346,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1346/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0967254638671875e-05,5,24,0.0012001991271972656
scenario_1347,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1347/strategic.pddl,True,,False,,False,9.059906005859375e-06,0,0,0.0013484954833984375
scenario_1347,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1347/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0967254638671875e-05,4,10,0.0012729167938232422
scenario_1347,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1347/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.5367431640625e-06,6,24,0.0011811256408691406
scenario_1348,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1348/strategic.pddl,True,,False,,False,8.58306884765625e-06,0,0,0.0012257099151611328
scenario_1348,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1348/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.059906005859375e-06,4,10,0.0011675357818603516
scenario_1348,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1348/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0013580322265625e-05,8,22,0.0017828941345214844
scenario_1349,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1349/strategic.pddl,True,,False,,False,7.152557373046875e-06,0,0,0.001150369644165039
scenario_1349,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1349/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,6.9141387939453125e-06,0,10,0.0011470317840576172
scenario_1349,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1349/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0251998901367188e-05,5,24,0.0012295246124267578
scenario_1350,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1350/strategic.pddl,True,,False,,False,9.5367431640625e-06,0,0,0.0015912055969238281
scenario_1350,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1350/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0013580322265625e-05,7,10,0.0012559890747070312
scenario_1350,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1350/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1682510375976562e-05,0,24,0.0020608901977539062
scenario_1351,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1351/strategic.pddl,True,,False,,True,1.0967254638671875e-05,4,0,0.0011665821075439453
scenario_1351,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1351/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.821487426757812e-06,0,10,0.0013141632080078125
scenario_1351,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1351/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1920928955078125e-05,7,24,0.0015878677368164062
scenario_1352,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1352/strategic.pddl,True,,False,,False,9.298324584960938e-06,0,0,0.0013098716735839844
scenario_1352,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1352/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.049041748046875e-05,5,10,0.0012125968933105469
scenario_1352,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1352/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.049041748046875e-05,4,24,0.002396821975708008
scenario_1353,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1353/strategic.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.0013370513916015625
scenario_1353,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1353/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,6,10,0.0012063980102539062
scenario_1353,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1353/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.298324584960938e-06,0,24,0.0012705326080322266
scenario_1354,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1354/strategic.pddl,True,,False,,False,7.867813110351562e-06,0,0,0.001154184341430664
scenario_1354,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1354/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.106231689453125e-06,0,10,0.0012502670288085938
scenario_1354,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1354/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.867813110351562e-06,0,24,0.001171112060546875
scenario_1355,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1355/strategic.pddl,True,,False,,False,9.298324584960938e-06,0,0,0.004767417907714844
scenario_1355,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1355/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,10,0.001764535903930664
scenario_1355,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1355/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.5367431640625e-06,8,24,0.001191854476928711
scenario_1356,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1356/strategic.pddl,True,,False,,False,7.62939453125e-06,0,0,0.0012142658233642578
scenario_1356,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1356/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,10,0.0011970996856689453
scenario_1356,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1356/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1920928955078125e-05,6,24,0.0037822723388671875
scenario_1357,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1357/strategic.pddl,True,,False,,False,9.059906005859375e-06,0,0,0.0013365745544433594
scenario_1357,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1357/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1205673217773438e-05,0,10,0.002859354019165039
scenario_1357,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1357/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2159347534179688e-05,3,24,0.0013780593872070312
scenario_1358,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1358/strategic.pddl,True,,False,,False,8.821487426757812e-06,0,0,0.0012731552124023438
scenario_1358,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1358/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,10,0.001367807388305664
scenario_1358,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1358/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2159347534179688e-05,8,24,0.0015025138854980469
scenario_1359,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1359/strategic.pddl,True,,False,,False,9.298324584960938e-06,0,0,0.0012907981872558594
scenario_1359,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1359/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.821487426757812e-06,0,10,0.0012409687042236328
scenario_1359,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1359/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.821487426757812e-06,0,24,0.0012178421020507812
scenario_1360,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1360/strategic.pddl,True,,False,,True,1.1444091796875e-05,4,0,0.0014204978942871094
scenario_1360,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1360/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,10,0.0011703968048095703
scenario_1360,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1360/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.059906005859375e-06,0,24,0.0013840198516845703
scenario_1361,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1361/strategic.pddl,True,,False,,False,8.58306884765625e-06,0,0,0.0011932849884033203
scenario_1361,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1361/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.62939453125e-06,0,10,0.0011823177337646484
scenario_1361,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1361/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0967254638671875e-05,3,24,0.0013003349304199219
scenario_1362,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1362/strategic.pddl,True,,False,,True,1.2159347534179688e-05,8,0,0.0015761852264404297
scenario_1362,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1362/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,2.2172927856445312e-05,7,10,0.010678291320800781
scenario_1362,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1362/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.7881393432617188e-05,8,24,0.0020513534545898438
scenario_1363,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1363/strategic.pddl,True,,False,,True,1.1444091796875e-05,3,0,0.0016570091247558594
scenario_1363,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1363/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1920928955078125e-05,0,10,0.0021238327026367188
scenario_1363,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1363/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2874603271484375e-05,5,24,0.0017638206481933594
scenario_1364,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1364/strategic.pddl,True,,False,,False,1.5974044799804688e-05,0,0,0.0038161277770996094
scenario_1364,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1364/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.5497207641601562e-05,6,10,0.0017385482788085938
scenario_1364,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1364/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.106231689453125e-06,6,24,0.0023157596588134766
unknown,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/unknown/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.821487426757812e-06,4,5,0.0016748905181884766
unknown,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/unknown/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.152557373046875e-06,0,23,0.0016527175903320312
unknown,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/unknown/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.106231689453125e-06,0,83,0.0016474723815917969
